城市行政区划代码,城市名,地铁站ID,地铁站名,经度,纬度,所属线路
2101,沈阳,210100020748021,医学院,123.415607,41.886400,210100020748
2101,沈阳,210100020748020,三台子,123.417133,41.868337,210100020748
2101,沈阳,210100020748019,陵西,123.418239,41.855421,210100020748
2101,沈阳,210100020748018,新乐遗址,123.418892,41.847476,210100020748
2101,沈阳,210100020748017,北陵公园,123.424240,41.839395,210100020748
2101,沈阳,210100020748016,中医药大学,123.429060,41.833626,210100020748|900000039634
2101,沈阳,210100020748015,岐山路,123.429258,41.822728,210100020748
2101,沈阳,210100020748014,沈阳北站,123.435977,41.817355,210100020748
2101,沈阳,210100020748013,金融中心,123.438257,41.811745,210100020748
2101,沈阳,210100020748012,市府广场,123.434229,41.804497,210100020748
2101,沈阳,210100020748010,青年公园,123.435871,41.784718,210100020748
2101,沈阳,210100020748009,工业展览馆,123.435319,41.773193,210100020748
2101,沈阳,210100020748008,市图书馆,123.435895,41.760047,210100020748
2101,沈阳,210100020748007,五里河,123.441016,41.753209,210100020748
2101,沈阳,210100020748006,奥体中心,123.453579,41.743061,210100020748|900000039632
2101,沈阳,210100020748005,营盘街,123.456491,41.731345,210100020748
2101,沈阳,210100020748004,世纪大厦,123.461955,41.719789,210100020748
2101,沈阳,210100020748003,白塔河路,123.471680,41.709422,210100020748
2101,沈阳,210100020748002,全运路,123.482502,41.707485,210100020748
2101,沈阳,900000039632001,怒江公园,123.388938,41.842252,900000039632
2101,沈阳,900000039632002,淮河街沈医二院,123.390537,41.829941,900000039632|900000039634
2101,沈阳,900000039632004,重型文化广场,123.383861,41.813220,900000039632
2101,沈阳,900000039632005,北二路,123.378755,41.804706,900000039632
2101,沈阳,900000039632007,兴华公园,123.365836,41.787634,900000039632
2101,沈阳,900000039632008,沈辽路,123.361260,41.781587,900000039632
2101,沈阳,900000039632009,滑翔,123.358797,41.772247,900000039632
2101,沈阳,900000039632010,吉力湖街,123.344612,41.760797,900000039632
2101,沈阳,900000039632011,大通湖街,123.347148,41.750949,900000039632
2101,沈阳,900000039632012,曹仲,123.361366,41.732254,900000039632
2101,沈阳,900000039632013,浑河站,123.372388,41.726716,900000039632
2101,沈阳,900000039632014,胜利南街,123.398266,41.724467,900000039632
2101,沈阳,900000039632015,长白南,123.410242,41.727150,900000039632
2101,沈阳,900000039632016,榆树台,123.421603,41.729802,900000039632
2101,沈阳,900000039632017,金阳大街,123.430201,41.731686,900000039632
2101,沈阳,900000039632018,彩霞街,123.441295,41.734121,900000039632
2101,沈阳,900000039632020,天成街,123.467941,41.743596,900000039632
2101,沈阳,900000039632021,朗日街,123.485068,41.741192,900000039632
2101,沈阳,900000039632022,长青南街,123.501572,41.744319,900000039632|900000039634
2101,沈阳,900000039632023,建筑大学,123.516113,41.747294,900000039632
2101,沈阳,900000039634001,丁香湖,123.348284,41.863905,900000039634
2101,沈阳,900000039634002,元江街,123.356381,41.851337,900000039634
2101,沈阳,900000039634003,向工街,123.363829,41.835836,900000039634
2101,沈阳,900000039634004,塔湾街,123.374484,41.828870,900000039634
2101,沈阳,900000039634006,百鸟公园,123.401140,41.831138,900000039634
2101,沈阳,900000039634007,长江街,123.413113,41.831726,900000039634
2101,沈阳,900000039634009,陵东街,123.444589,41.833166,900000039634
2101,沈阳,900000039634010,北塔,123.455667,41.833678,900000039634
2101,沈阳,900000039634011,合作街,123.473976,41.829362,900000039634
2101,沈阳,900000039634012,东北大马路,123.481886,41.820634,900000039634
2101,沈阳,900000039634014,长安路,123.485925,41.798948,900000039634
2101,沈阳,900000039634015,万莲,123.483277,41.790153,900000039634
2101,沈阳,900000039634016,泉园,123.478432,41.777588,900000039634
2101,沈阳,900000039634017,江东街,123.487878,41.769458,900000039634
2101,沈阳,900000039634018,长青桥,123.495686,41.760952,900000039634
2101,沈阳,900000039634020,理工大学,123.505348,41.733153,900000039634
2101,沈阳,900000039634021,张沙布,123.513012,41.721276,900000039634
2102,大连,210200021331002,姚家,121.619355,39.023335,210200021331
2102,大连,210200021331003,大连北站,121.607795,39.014769,210200021331
2102,大连,210200021331004,华北路,121.594002,39.008465,210200021331
2102,大连,210200021331005,华南北,121.586203,39.000251,210200021331
2102,大连,210200021331023,华南广场,121.586503,38.989534,210200021331
2102,大连,210200021331006,千山路,121.581709,38.979133,210200021331
2102,大连,210200021331007,松江路,121.577949,38.968898,210200021331
2102,大连,210200021331008,东纬路,121.580125,38.956306,210200021331
2102,大连,210200021331009,春柳,121.582390,38.935994,210200021331
2102,大连,210200021331010,香工街,121.588785,38.931104,210200021331
2102,大连,210200021331011,中长街,121.592008,38.923872,210200021331
2102,大连,210200021331012,兴工街,121.588627,38.916854,210200021331
2102,大连,210200021331013,西安路,121.587,38.9094,210200021331|210200021333
2102,大连,210200021331014,富国街,121.584703,38.898792,210200021331
2102,大连,210200021331024,会展中心,121.585760,38.891444,210200021331
2102,大连,210200021331025,星海广场,121.582468,38.884617,210200021331
2102,大连,210200021331026,大医二院,121.570510,38.881360,210200021331
2102,大连,210200021331027,黑石礁,121.557527,38.874543,210200021331
2102,大连,210200021331028,学苑广场,121.545596,38.874769,210200021331
2102,大连,210200021331029,海事大学,121.534513,38.866029,210200021331
2102,大连,210200021331030,七贤岭,121.527401,38.856992,210200021331
2102,大连,210200021329011,河口,121.513572,38.843476,210200021331|210200021329
2102,大连,210200021333035,辛寨子,121.515132,38.971093,210200021333
2102,大连,210200021333011,机场,121.540484,38.961743,210200021333
2102,大连,210200021333012,虹港路,121.543076,38.955789,210200021333
2102,大连,210200021333013,虹锦路,121.540146,38.947149,210200021333
2102,大连,210200021333014,红旗西路,121.533457,38.927759,210200021333
2102,大连,210200021333015,湾家,121.541876,38.924548,210200021333
2102,大连,210200021333016,马栏广场,121.554623,38.920078,210200021333
2102,大连,210200021333017,辽师大,121.564077,38.916019,210200021333
2102,大连,210200021333030,交通大学,121.571770,38.912891,210200021333
2102,大连,210200021333020,联合路,121.596452,38.914197,210200021333
2102,大连,210200021333021,人民广场,121.610339,38.910677,210200021333
2102,大连,210200021333022,一二九街,121.622608,38.913014,210200021333
2102,大连,210200021333023,青泥洼桥,121.631536,38.916973,210200021333
2102,大连,210200021333024,友好广场,121.637633,38.919626,210200021333
2102,大连,210200021333025,中山广场,121.643895,38.921551,210200021333
2102,大连,210200021333026,港湾广场,121.660174,38.926683,210200021333
2102,大连,210200021333027,会议中心,121.675493,38.924416,210200021333
2102,大连,210200021333032,东港,121.689681,38.920149,210200021333
2102,大连,210200021333033,东海,121.702930,38.915165,210200021333
2102,大连,210200021333034,海之韵,121.715485,38.910999,210200021333
2102,大连,210200031346002,大连火车站,121.630192,38.923204,210200031346|210200031354|210200031348
2102,大连,210200031346003,香炉礁,121.604,38.9286,210200031348|210200031346|210200031354
2102,大连,210200031346004,金家街,121.602,38.9678,210200031348|210200031346|210200031354
2102,大连,210200031346005,泉水,121.617,39.0014,210200031348|210200031346|210200031354
2102,大连,210200021335007,后盐,121.638,39.0214,210200031348|210200031346|210200031354
2102,大连,210200031346007,大连湾,121.71,39.0354,210200031348|210200031346|210200031354
2102,大连,210200031346008,金马路,121.744,39.0491,210200031348|210200031346|210200031354
2102,大连,210200031346009,开发区,121.775,39.0536,210200031348|210200031354|210200031356|210200031346
2102,大连,210200031346010,保税区,121.802,39.0604,210200031348|210200031346
2102,大连,210200031346011,双D港,121.871669,39.063423,210200031346
2102,大连,210200031346012,小窑湾,121.899002,39.076655,210200031346
2102,大连,210200031346013,金石滩,122.005959,39.086650,210200031346
2102,大连,210200021329003,蔡大岭,121.494729,38.850961,210200021329
2102,大连,210200021329004,黄泥川,121.448955,38.855817,210200021329
2102,大连,210200021329005,龙王塘,121.403379,38.835756,210200021329
2102,大连,210200021329006,塔河湾,121.341534,38.823517,210200021329
2102,大连,210200021329007,旅顺,121.252812,38.843909,210200021329
2102,大连,210200021329010,铁山,121.177659,38.801994,210200021329
2102,大连,210200021329009,旅顺新港,121.144988,38.806869,210200021329
2102,大连,210200021335002,九里,121.742,39.1484,210200031354|210200031356
2102,大连,210200021335003,十九局,121.73,39.1295,210200031354|210200031356
2102,大连,210200031354013,和平路,121.725,39.1077,210200031354|210200031356
2102,大连,210200031354012,东山路,121.737,39.0922,210200031354|210200031356
2102,大连,210200031354011,鸿玮澜山,121.751,39.0821,210200031354|210200031356
2102,大连,210200031354010,通世泰,121.767,39.068,210200031354|210200031356
5101,成都,510100022320025,五根松,104.081369,30.502041,510100022320
5101,成都,510100022320023,广都,104.075713,30.510752,510100022320
5101,成都,510100022320022,四河,104.070125,30.516133,900000071951|510100022320
5101,成都,510100022320021,华府大道,104.069836,30.525746,900000071951|510100022320
5101,成都,510100022320020,天府五街,104.069510,30.537107,900000071951|510100022320
5101,成都,510100022320019,天府三街,104.069204,30.546203,900000071951|510100022320
5101,成都,510100022320018,世纪城,104.068930,30.554870,900000071951|510100022320|900000068815
5101,成都,510100022320017,锦城广场,104.066528,30.567722,900000071951|510100022320
5101,成都,510100022320016,孵化园,104.064313,30.575873,900000071951|510100022320|900000075807|900000068815
5101,成都,510100022320015,金融城,104.064147,30.582579,900000071951|510100022320
5101,成都,510100022320014,高新,104.063847,30.594368,900000071951|510100022320
5101,成都,510100022320013,火车南站,104.067393,30.605459,900000071951|510100022320|900000039592|900000068815
5101,成都,510100022320012,桐梓林,104.067115,30.615310,900000071951|510100022320
5101,成都,510100022320011,倪家桥,104.066885,30.624773,900000071951|510100022320|900000075312
5101,成都,510100022320010,省体育馆,104.066606,30.633361,900000071951|510100022320|900000039590
5101,成都,510100022320009,华西坝,104.066279,30.642821,900000071951|510100022320
5101,成都,510100022320008,锦江宾馆,104.066053,30.650046,900000071951|510100022320
5101,成都,510100022320007,天府广场,104.065751,30.657453,900000071951|510100022320|510100024533
5101,成都,510100022320006,骡马市,104.065617,30.666514,900000071951|510100022320|900000039621
5101,成都,510100022320005,文殊院,104.068036,30.672535,900000071951|510100022320
5101,成都,510100022320004,人民北路,104.073056,30.684833,900000071951|510100022320|900000061908
5101,成都,510100022320003,火车北站,104.074056,30.695517,900000071951|510100022320|900000039592
5101,成都,510100022320002,升仙湖,104.083474,30.704625,900000071951|510100022320
5101,成都,510100022320024,韦家碾,104.086860,30.717644,900000071951|510100022320
5101,成都,900000071951012,科学城,104.072328,30.391243,900000071951
5101,成都,900000071951011,兴隆湖,104.076412,30.405196,900000071951
5101,成都,900000071951010,广州路,104.077269,30.419021,900000071951
5101,成都,900000061908045,西博城,104.074399,30.424349,900000071951|900000061908|900000068815
5101,成都,900000071951008,天府公园,104.077748,30.432976,900000071951
5101,成都,900000071951007,武汉路,104.072910,30.441619,900000071951
5101,成都,900000071951006,麓湖,104.073293,30.454527,900000071951
5101,成都,900000071951005,红石公园,104.073007,30.464257,900000071951
5101,成都,900000071951004,广福,104.069325,30.478693,900000071951
5101,成都,900000068815005,海昌路,104.071583,30.492778,900000071951|900000068815
5101,成都,900000071951002,华阳,104.070521,30.503167,900000071951
5101,成都,510100024533027,犀浦,103.970071,30.757860,510100024533|900000061908
5101,成都,510100024533026,天河路,103.976163,30.745883,510100024533
5101,成都,510100024533025,百草路,103.979327,30.733062,510100024533
5101,成都,510100024533024,金周路,103.996175,30.721638,510100024533
5101,成都,510100024533023,金科北路,104.006635,30.720762,510100024533
5101,成都,510100024533022,迎宾大道,104.013528,30.713168,510100024533
5101,成都,510100024533021,茶店子客运站,104.013692,30.705986,510100024533
5101,成都,510100024533020,羊犀立交,104.012655,30.693913,510100024533
5101,成都,510100024533019,一品天下,104.019630,30.688942,510100024533|900000039592
5101,成都,510100024533018,蜀汉路东,104.029048,30.682868,510100024533
5101,成都,510100024533017,白果林,104.033278,30.673851,510100024533
5101,成都,510100024533016,中医大省医院,104.040612,30.666106,510100024533|900000039621|900000058344
5101,成都,510100024533015,通惠门,104.048523,30.662088,510100024533
5101,成都,510100024533014,人民公园,104.056779,30.659324,510100024533
5101,成都,510100024533012,春熙路,104.080019,30.653389,510100024533|900000039590
5101,成都,510100024533011,东门大桥,104.087308,30.648192,510100024533
5101,成都,510100024533010,牛王庙,104.094539,30.645023,510100024533|900000061908
5101,成都,510100024533009,牛市口,104.107662,30.637912,510100024533
5101,成都,510100024533008,东大路,104.112897,30.633167,510100024533|900000075312
5101,成都,510100024533007,塔子山公园,104.122922,30.629465,510100024533
5101,成都,510100024533006,成都东客站,104.139950,30.629329,510100024533|900000039592
5101,成都,510100024533005,成渝立交,104.147432,30.624822,510100024533
5101,成都,510100024533004,惠王陵,104.152086,30.612075,510100024533
5101,成都,510100024533003,洪河,104.157510,30.605015,510100024533
5101,成都,510100024533002,成都行政学院,104.170954,30.596975,510100024533
5101,成都,510100024533033,大面铺,104.201298,30.592400,510100024533
5101,成都,510100024533032,连山坡,104.212757,30.587580,510100024533
5101,成都,510100024533031,界牌,104.225134,30.582802,510100024533
5101,成都,510100024533030,书房,104.242134,30.575626,510100024533
5101,成都,510100024533029,龙平路,104.258988,30.572923,510100024533
5101,成都,510100024533028,龙泉驿,104.267966,30.560111,510100024533
5101,成都,900000039590037,成都医学院,104.194681,30.816912,900000039590
5101,成都,900000039590036,石油大学,104.186600,30.818753,900000039590
5101,成都,900000039590035,钟楼,104.175313,30.820962,900000039590
5101,成都,900000039590034,马超西路,104.164715,30.813145,900000039590
5101,成都,900000039590033,团结新区,104.158768,30.804386,900000039590
5101,成都,900000039590032,锦水河,104.153310,30.797452,900000039590
5101,成都,900000039590031,三河场,104.138911,30.784689,900000039590
5101,成都,900000039590030,金华寺东路,104.125448,30.770408,900000039590
5101,成都,900000039590029,植物园,104.121300,30.763356,900000039590
5101,成都,900000039590017,军区总医院,104.114167,30.744748,900000039590
5101,成都,900000039590016,熊猫大道,104.108002,30.725447,900000039590
5101,成都,900000039590015,动物园,104.103142,30.713648,900000039590
5101,成都,900000039590014,昭觉寺南路,104.096821,30.702922,900000039590
5101,成都,900000039590013,驷马桥,104.093329,30.695502,900000039590|900000039592
5101,成都,900000039590012,李家沱,104.094528,30.689393,900000039590
5101,成都,900000039590011,前锋路,104.092124,30.679037,900000039590|900000061908
5101,成都,900000039590010,红星桥,104.090526,30.671208,900000039590
5101,成都,900000039590009,市二医院,104.083909,30.660814,900000039590|900000039621
5101,成都,900000039590007,新南门,104.075161,30.644361,900000039590
5101,成都,900000039590006,磨子桥,104.075933,30.637421,900000039590
5101,成都,900000039590004,衣冠庙,104.052144,30.634486,900000039590
5101,成都,900000039590003,高升桥,104.042545,30.640044,900000039590|900000058344
5101,成都,900000039590002,红牌楼,104.029878,30.634704,900000039590
5101,成都,900000039590001,太平园,104.021580,30.625381,900000039590|900000039592|900000059714
5101,成都,900000039590028,川藏立交,104.006465,30.622935,900000039590
5101,成都,900000039590027,武侯立交,103.993420,30.626960,900000039590
5101,成都,900000039590026,武青南路,103.985080,30.623124,900000039590|900000075807
5101,成都,900000039590025,双凤桥,103.969203,30.615958,900000039590
5101,成都,900000039590024,龙桥路,103.943744,30.604427,900000039590
5101,成都,900000039590023,航都大街,103.936874,30.591323,900000039590
5101,成都,900000039590022,迎春桥,103.934920,30.580647,900000039590
5101,成都,900000039590021,东升,103.925316,30.571218,900000039590
5101,成都,900000039590020,双流广场,103.920196,30.564269,900000039590
5101,成都,900000039590019,三里坝,103.914567,30.553562,900000039590
5101,成都,900000039590018,双流西站,103.917258,30.543286,900000039590|900000059714
5101,成都,900000039621028,西河,104.220298,30.647276,900000039621
5101,成都,900000039621029,明蜀王陵,104.196346,30.648178,900000039621
5101,成都,900000039621030,成都大学,104.181182,30.646689,900000039621
5101,成都,900000039621031,十陵,104.172438,30.645829,900000039621
5101,成都,900000039621032,来龙,104.164475,30.646859,900000039621
5101,成都,900000039592056,槐树店,104.139309,30.648877,900000039621|900000039592
5101,成都,900000039621003,万年场,104.119188,30.644231,900000039621
5101,成都,900000039621005,双桥路,104.113278,30.646975,900000039621|900000075312
5101,成都,900000039621006,玉双路,104.099315,30.653452,900000039621|900000061908
5101,成都,900000039621008,太升南路,104.076578,30.664767,900000039621
5101,成都,900000039621010,宽窄巷子,104.050679,30.665381,900000039621
5101,成都,900000039621012,草堂北路,104.028185,30.669095,900000039621
5101,成都,900000039621013,西南财大,104.020118,30.670471,900000039621
5101,成都,900000039592041,文化宫,104.009413,30.672258,900000039621|900000039592
5101,成都,900000039621015,清江西路,103.998588,30.676605,900000039621
5101,成都,900000039621016,成都西站,103.976595,30.683429,900000039621|900000075807
5101,成都,900000039621017,中坝,103.964110,30.673492,900000039621
5101,成都,900000039621018,蔡桥,103.945088,30.669474,900000039621
5101,成都,900000039621019,非遗博览园,103.922478,30.674086,900000039621
5101,成都,900000039621034,马厂坝,103.913802,30.677424,900000039621
5101,成都,900000039621035,凤凰大街,103.889513,30.676944,900000039621
5101,成都,900000039621036,涌泉,103.873069,30.678405,900000039621
5101,成都,900000039621037,光华公园,103.860554,30.684316,900000039621
5101,成都,900000039621038,南熏大道,103.851779,30.689571,900000039621
5101,成都,900000039621039,凤溪河,103.843043,30.686109,900000039621|900000078664
5101,成都,900000039621040,杨柳河,103.831101,30.680905,900000039621
5101,成都,900000039621041,万盛,103.818887,30.675357,900000039621
5101,成都,900000058344001,华桂路,104.098314,30.825126,900000058344
5101,成都,900000058344002,柏水场,104.094232,30.815507,900000058344
5101,成都,900000058344003,廖家湾,104.090959,30.808360,900000058344
5101,成都,900000058344004,北部商贸城,104.088961,30.791089,900000058344
5101,成都,900000058344005,幸福桥,104.088262,30.776951,900000058344
5101,成都,900000058344006,九道堰,104.082896,30.771588,900000058344
5101,成都,900000058344007,杜家碾,104.075258,30.771585,900000058344
5101,成都,900000058344008,大丰,104.065109,30.771615,900000058344
5101,成都,900000058344009,石犀公园,104.059768,30.760279,900000058344
5101,成都,900000058344010,皇花园,104.059721,30.752331,900000058344
5101,成都,900000058344011,陆家桥,104.059091,30.742274,900000058344
5101,成都,900000058344012,泉水路,104.058375,30.730369,900000058344
5101,成都,900000058344013,洞子口,104.058471,30.721527,900000058344
5101,成都,900000058344014,福宁路,104.059827,30.714537,900000058344
5101,成都,900000058344015,五块石,104.064554,30.707379,900000058344
5101,成都,900000058344016,赛云台,104.066503,30.700600,900000058344
5101,成都,900000039592034,北站西二路,104.066153,30.693759,900000058344|900000039592
5101,成都,900000058344018,西北桥,104.058153,30.685632,900000058344|900000061908
5101,成都,900000058344019,花牌坊,104.047840,30.683479,900000058344
5101,成都,900000058344020,抚琴,104.042105,30.677314,900000058344
5101,成都,900000058344022,青羊宫,104.040773,30.660007,900000058344
5101,成都,900000058344023,省骨科医院,104.040973,30.651835,900000058344
5101,成都,900000058344025,科园,104.037829,30.628044,900000058344
5101,成都,900000058344026,九兴大道,104.039868,30.620681,900000058344|900000075312
5101,成都,900000039592047,神仙树,104.048098,30.610057,900000058344|900000039592
5101,成都,900000058344028,石羊立交,104.050842,30.595183,900000058344
5101,成都,900000058344029,市一医院,104.050548,30.589302,900000058344
5101,成都,900000058344030,交子大道,104.050210,30.581854,900000058344
5101,成都,900000058344031,锦城大道,104.050468,30.574165,900000058344|900000075807
5101,成都,900000058344032,锦城湖,104.046135,30.563758,900000058344
5101,成都,900000058344033,大源,104.046226,30.549826,900000058344
5101,成都,900000058344034,民乐,104.046521,30.540348,900000058344
5101,成都,900000058344035,骑龙,104.044347,30.525565,900000058344
5101,成都,900000058344036,警官学院,104.039691,30.512303,900000058344
5101,成都,900000058344037,二江寺,104.035727,30.499615,900000058344
5101,成都,900000058344038,南湖立交,104.033106,30.488471,900000058344
5101,成都,900000058344039,怡心湖,104.026786,30.471185,900000058344
5101,成都,900000058344040,龙马路,104.019840,30.457463,900000058344
5101,成都,900000058344041,回龙,104.011886,30.444594,900000058344|900000061908
5101,成都,900000061908038,望丛祠,103.878059,30.807224,900000061908
5101,成都,900000061908037,和平街,103.887279,30.800421,900000061908
5101,成都,900000061908036,郫筒,103.894570,30.796057,900000061908
5101,成都,900000061908035,蜀新大道,103.903524,30.790999,900000061908
5101,成都,900000061908034,檬梓,103.914420,30.784593,900000061908
5101,成都,900000061908033,尚锦路,103.923420,30.777337,900000061908
5101,成都,900000061908032,红高路,103.937108,30.769421,900000061908
5101,成都,900000061908031,天宇路,103.954520,30.754129,900000061908
5101,成都,900000061908029,交大兴业北街,103.983315,30.758700,900000061908
5101,成都,900000061908028,梓潼宫,103.993321,30.747926,900000061908
5101,成都,900000061908027,侯家桥,104.004671,30.737026,900000061908
5101,成都,900000061908026,兴盛,104.021489,30.730787,900000061908
5101,成都,900000061908025,青杠,104.025926,30.725551,900000061908
5101,成都,900000061908024,西华大道,104.031483,30.718427,900000061908
5101,成都,900000061908023,金府,104.036925,30.711419,900000061908
5101,成都,900000061908022,星河,104.044112,30.702312,900000061908
5101,成都,900000039592036,西南交大,104.049327,30.695066,900000061908|900000039592
5101,成都,900000061908020,沙湾,104.051085,30.689200,900000061908
5101,成都,900000061908017,梁家巷,104.083337,30.682348,900000061908
5101,成都,900000061908015,电子科大建设北路,104.098845,30.671021,900000061908
5101,成都,900000061908014,新鸿路,104.102366,30.662072,900000061908
5101,成都,900000061908011,顺江路,104.093005,30.635579,900000061908
5101,成都,900000061908010,三官堂,104.094465,30.628385,900000061908
5101,成都,900000061908009,东光,104.098493,30.619577,900000061908|900000075312
5101,成都,900000039592050,琉璃场,104.098928,30.607634,900000061908|900000039592
5101,成都,900000061908007,琉三路,104.098172,30.600351,900000061908
5101,成都,900000061908006,金石路,104.089166,30.590285,900000061908
5101,成都,900000061908005,金融城东,104.084201,30.579744,900000061908|900000075807
5101,成都,900000061908004,中和,104.096073,30.558558,900000061908
5101,成都,900000061908003,张家寺,104.098380,30.550135,900000061908
5101,成都,900000061908002,陆肖,104.098365,30.537797,900000061908
5101,成都,900000061908001,观东,104.098372,30.530920,900000061908
5101,成都,900000061908056,新通大道,104.098444,30.521927,900000061908
5101,成都,900000061908055,新川路,104.100502,30.515663,900000061908
5101,成都,900000061908054,龙灯山,104.101212,30.509023,900000061908
5101,成都,900000061908053,蒲草塘,104.098450,30.501634,900000061908
5101,成都,900000061908052,万安,104.099451,30.494865,900000061908
5101,成都,900000061908051,麓山大道,104.103418,30.483027,900000061908
5101,成都,900000061908050,沈阳路,104.101504,30.467349,900000061908
5101,成都,900000061908049,青岛路,104.101962,30.458181,900000061908
5101,成都,900000061908048,昌公堰,104.093889,30.448314,900000061908
5101,成都,900000061908047,杭州路,104.089327,30.438890,900000061908
5101,成都,900000061908046,天府商务区,104.086259,30.430018,900000061908
5101,成都,900000061908044,秦皇寺,104.061844,30.424489,900000061908
5101,成都,900000061908043,松林,104.046579,30.425825,900000061908
5101,成都,900000061908042,芦角,104.037716,30.431577,900000061908
5101,成都,900000061908041,钓鱼嘴,104.032538,30.436419,900000061908
5101,成都,900000061908039,兰家沟,103.996613,30.443288,900000061908
5101,成都,900000039592035,九里堤,104.057119,30.694640,900000039592
5101,成都,900000039592037,花照壁,104.040831,30.696626,900000039592
5101,成都,900000039592038,茶店子,104.030835,30.696229,900000039592
5101,成都,900000039592040,金沙博物馆,104.012520,30.677436,900000039592
5101,成都,900000039592042,东坡路,104.007924,30.660867,900000039592
5101,成都,900000039592043,龙爪堰,104.008496,30.651345,900000039592
5101,成都,900000039592044,武侯大道,104.012928,30.637011,900000039592
5101,成都,900000039592046,高朋大道,104.034900,30.617521,900000039592|900000075312
5101,成都,900000039592049,三瓦窑,104.077460,30.604107,900000039592
5101,成都,900000039592051,四川师大,104.116054,30.609368,900000039592
5101,成都,900000039592052,狮子山,104.124311,30.615942,900000039592
5101,成都,900000039592053,大观,104.133057,30.621601,900000039592
5101,成都,900000039592055,迎晖路,104.139649,30.638288,900000039592
5101,成都,900000039592057,双店路,104.136956,30.657581,900000039592
5101,成都,900000039592058,崔家店,104.136427,30.665420,900000039592
5101,成都,900000039592059,理工大学,104.137900,30.673375,900000039592|900000075312
5101,成都,900000039592060,二仙桥,104.126360,30.680880,900000039592
5101,成都,900000039592061,八里庄,104.118056,30.687128,900000039592
5101,成都,900000039592062,府青路,104.107227,30.694472,900000039592
5101,成都,900000075312001,十里店,104.144194,30.679527,900000075312
5101,成都,900000075312003,东郊记忆,104.129064,30.668561,900000075312
5101,成都,900000075312004,杉板桥,104.119292,30.664170,900000075312
5101,成都,900000075312005,万年路,104.114948,30.654810,900000075312
5101,成都,900000075312008,净居寺,104.104410,30.622617,900000075312
5101,成都,900000075312010,东湖公园,104.088291,30.619992,900000075312
5101,成都,900000075312011,川大望江校区,104.075629,30.625187,900000075312
5101,成都,900000075312013,芳草街,104.052352,30.626041,900000075312
5101,成都,900000075312014,永丰,104.046902,30.628165,900000075312
5101,成都,900000075312017,殷家林,104.034350,30.605928,900000075312
5101,成都,900000075312018,庆安,104.033988,30.598394,900000075312
5101,成都,900000075312019,石羊,104.031122,30.585472,900000075312
5101,成都,900000075312020,三元,104.026702,30.581493,900000075312|900000075807
5101,成都,900000075312021,顺风,104.010964,30.577149,900000075312
5101,成都,900000075312022,珠江路,104.008139,30.566270,900000075312
5101,成都,900000075312023,川大江安校区,104.007095,30.555238,900000075312
5101,成都,900000075312024,文星,103.990564,30.550592,900000075312
5101,成都,900000075312025,莲花,103.979376,30.546250,900000075312
5101,成都,900000075807001,黄田坝,103.971492,30.697950,900000075807
5101,成都,900000075807003,培风,103.977194,30.660111,900000075807
5101,成都,900000075807004,机投桥,103.978131,30.646026,900000075807|900000078664
5101,成都,900000075807006,簇桥,103.989923,30.607670,900000075807
5101,成都,900000059714003,华兴,104.001114,30.598405,900000075807|900000059714
5101,成都,900000075807008,太平寺,104.012147,30.591331,900000075807
5101,成都,900000075807012,心岛,104.072500,30.575720,900000075807
5101,成都,900000059714002,簇锦,104.008245,30.611182,900000059714
5101,成都,900000059714004,金花,103.970064,30.591577,900000059714
5101,成都,900000059714005,双流机场1航站楼,103.959257,30.578543,900000059714
5101,成都,900000059714006,双流机场2航站楼,103.955607,30.569892,900000059714
5101,成都,900000059714008,应天寺,103.904680,30.535723,900000059714
5101,成都,900000059714009,黄水,103.891339,30.518980,900000059714
5101,成都,900000059714010,花源,103.880912,30.485344,900000059714
5101,成都,900000059714011,新津站,103.873243,30.462959,900000059714
5101,成都,900000059714012,花桥,103.857265,30.441677,900000059714
5101,成都,900000059714013,五津,103.813341,30.423662,900000059714
5101,成都,900000059714014,儒林路,103.803093,30.416325,900000059714
5101,成都,900000059714015,刘家碾,103.791370,30.415220,900000059714
5101,成都,900000059714016,新平,103.781522,30.408331,900000059714
5101,成都,900000078664010,金星,103.794066,30.756182,900000078664
5101,成都,900000078664011,黄石,103.813977,30.721646,900000078664
5101,成都,900000078664012,市五医院,103.829423,30.698739,900000078664
5101,成都,900000078664014,温泉大道,103.855175,30.672593,900000078664
5101,成都,900000078664015,明光,103.868437,30.658430,900000078664
5101,成都,900000078664016,九江北,103.921485,30.634527,900000078664
5101,成都,900000078664017,白佛桥,103.963309,30.640993,900000078664
5101,成都,900000068815003,锦城广场东,104.069417,30.568417,900000068815
5101,成都,900000068815007,兴隆,104.102652,30.409471,900000068815
5101,成都,900000068815009,三岔,104.317235,30.311344,900000068815
5101,成都,900000068815016,天府机场北,104.456853,30.338264,900000068815
2201,长春,220100020890002,北环城路,125.324223,43.947848,220100020890|900000080340
2201,长春,220100020890003,庆丰路,125.324188,43.937160,220100020890
2201,长春,220100020890004,一匡街,125.324210,43.925303,220100020890
2201,长春,220100020886002,长春站北,125.324183,43.914054,220100020890|220100020886
2201,长春,220100020890006,长春站,125.322008,43.909300,220100020890|220100030615
2201,长春,220100020890007,胜利公园,125.324329,43.899969,220100020890
2201,长春,220100020890008,人民广场,125.324652,43.888644,220100020890
2201,长春,220100020890009,解放大路,125.324882,43.878239,220100020890|900000049355
